Starting Impala Shell without Kerberos authentication
Connected to tracing024:21000
Server version: impalad version 2.0.0-cdh5 RELEASE (build ecf30af0b4d6e56ea80297df2189367ada6b7da7)
Query: use `tpcds_text_50`
Query: select c_last_name,
  c_first_name,
  ca_city,
  bought_city,
  ss_ticket_number,
  extended_price,
  extended_tax,
  list_price
from
  (select
    ss_ticket_number,
    ss_customer_sk,
    ca_city bought_city,
    sum(ss_ext_sales_price) extended_price,
    sum(ss_ext_list_price) list_price,
    sum(ss_ext_tax) extended_tax
  from
    store_sales_text,
    date_dim_text,
    store_text,
    household_demographics_text,
    customer_address_text
  where
    store_sales_text.ss_sold_date_sk = date_dim_text.d_date_sk
    and store_sales_text.ss_store_sk = store_text.s_store_sk
    and store_sales_text.ss_hdemo_sk = household_demographics_text.hd_demo_sk
    and store_sales_text.ss_addr_sk = customer_address_text.ca_address_sk
    -- and date_dim_text.d_dom between 1 and 2
    and (household_demographics_text.hd_dep_count = 5
      or household_demographics_text.hd_vehicle_count = 3)
    -- and date_dim_text.d_year in (1999, 1999 + 1, 1999 + 2)
    and store_text.s_city in ('Midway', 'Fairview')
    -- partition key filter
    -- and ss_sold_date_sk in (2451180, 2451181, 2451211, 2451212, 2451239, 2451240, 2451270, 2451271, 2451300, 2451301, 2451331, 
    --                         2451332, 2451361, 2451362, 2451392, 2451393, 2451423, 2451424, 2451453, 2451454, 2451484, 2451485, 
    --                         2451514, 2451515, 2451545, 2451546, 2451576, 2451577, 2451605, 2451606, 2451636, 2451637, 2451666, 
    --                         2451667, 2451697, 2451698, 2451727, 2451728, 2451758, 2451759, 2451789, 2451790, 2451819, 2451820, 
    --                         2451850, 2451851, 2451880, 2451881, 2451911, 2451912, 2451942, 2451943, 2451970, 2451971, 2452001, 
    --                         2452002, 2452031, 2452032, 2452062, 2452063, 2452092, 2452093, 2452123, 2452124, 2452154, 2452155, 
    --                         2452184, 2452185, 2452215, 2452216, 2452245, 2452246) 
    and ss_sold_date_sk between 2451180 and 2451269 -- partition key filter (3 months)
    and d_date between '1999-01-01' and '1999-03-31'
  group by
    ss_ticket_number,
    ss_customer_sk,
    ss_addr_sk,
    ca_city
  ) dn,
  customer_text,
  customer_address_text current_addr
where
  ss_customer_sk = c_customer_sk
  and customer_text.c_current_addr_sk = current_addr.ca_address_sk
  and current_addr.ca_city <> bought_city
order by
  c_last_name,
  ss_ticket_number
limit 100
[?1034h+-------------+--------------+-----------------+-----------------+------------------+-------------------+-------------------+-------------------+
| c_last_name | c_first_name | ca_city         | bought_city     | ss_ticket_number | extended_price    | extended_tax      | list_price        |
07:HASH JOIN               4   17.809ms   20.302ms  289.95K       4.14M    6.07 MB       23.20 KB  INNER JOIN, BROADCAST          
|--17:EXCHANGE             4   53.925us   66.929us    1.80K       1.80K          0              0  BROADCAST                      
|  03:SCAN HDFS            1  188.894ms  188.894ms    1.80K       1.80K  308.00 KB       32.00 MB  tpcds_text_50.household_dem... 
06:HASH JOIN               4   38.645ms   46.612ms    1.17M       4.14M    4.91 MB        1.32 KB  INNER JOIN, BROADCAST          
|--16:EXCHANGE             4   13.502us   14.834us       47          41          0              0  BROADCAST                      
|  02:SCAN HDFS            1  758.608ms  758.608ms       47          41  101.00 KB       32.00 MB  tpcds_text_50.store_text       
05:HASH JOIN               4  902.646ms  922.663ms    4.14M       4.14M    6.03 MB       232.00 B  INNER JOIN, BROADCAST          
|--15:EXCHANGE             4   14.381us   15.930us       90           7          0              0  BROADCAST                      
|  01:SCAN HDFS            1  658.215ms  658.215ms       90           7   10.07 MB       48.00 MB  tpcds_text_50.date_dim_text    
00:SCAN HDFS               4    1s258ms    1s553ms    4.14M       4.14M  113.33 MB      432.00 MB  tpcds_text_50.store_sales_text 
    Query Timeline: 4s116ms
       - Start execution: 46.470us (46.470us)
       - Planning finished: 37.25ms (36.979ms)
       - Submit for admission: 37.976ms (951.54us)
       - Completed admission: 38.58ms (81.338us)
       - Ready to start remote fragments: 42.295ms (4.237ms)
       - Remote fragments started: 1s629ms (1s587ms)
       - Rows available: 4s001ms (2s371ms)
       - First row fetched: 4s046ms (45.803ms)
       - Unregister query: 4s107ms (60.165ms)
  ImpalaServer:
     - ClientFetchWaitTimer: 102.410ms
     - RowMaterializationTimer: 727.637us
  Execution Profile fa41085dab2466d2:436e4cfa82d6a296:(Total: 3s964ms, non-child: 0ns, % non-child: 0.00%)
    Fragment start latencies:  count: 14, last: 0.216525, min: 0.181684, max: 0.216525, mean: 0.199659, stddev: 0.0108706
    Per Node Peak Memory Usage: tracing026:22000(792.87 MB) tracing025:22000(776.02 MB) tracing027:22000(760.04 MB) tracing024:22000(759.81 MB) 
     - FinalizationTimer: 0ns
    Coordinator Fragment F08:(Total: 2s374ms, non-child: 3.267ms, % non-child: 0.14%)
      MemoryUsage(500.0ms): 8.00 KB, 8.00 KB, 8.00 KB, 8.00 KB, 8.00 KB, 8.00 KB, 8.00 KB, 8.00 KB, 73.14 KB
      ThreadUsage(500.0ms): 1, 1, 1, 1
       - AverageThreadTokens: 1.00 
       - PeakMemoryUsage: 77.14 KB (78992)
       - PerHostPeakMemUsage: 0
       - PrepareTime: 44.764us
       - RowsProduced: 100
       - TotalCpuTime: 4s008ms
       - TotalNetworkReceiveTime: 0ns
       - TotalNetworkSendTime: 0ns
       - TotalStorageWaitTime: 0ns
      BlockMgr:
         - BlockWritesOutstanding: 0
         - BlocksCreated: 874
         - BlocksRecycled: 144
         - BufferedPins: 0
         - BytesWritten: 0
         - MaxBlockSize: 8.00 MB (8388608)
         - MemoryLimit: 6871947776.00 GB (7378697739434983424)
         - PeakMemoryUsage: 544.53 MB (570984848)
         - TotalBufferWaitTime: 0ns
         - TotalEncryptionTime: 0ns
         - TotalIntegrityCheckTime: 0ns
         - TotalReadBlockTime: 0ns
      EXCHANGE_NODE (id=23):(Total: 2s370ms, non-child: 219.987us, % non-child: 0.01%)
        BytesReceived(500.0ms): 0, 0, 0, 0, 0, 0, 0, 0
         - BytesReceived: 31.30 KB (32056)
         - ConvertRowBatchTime: 0ns
         - DeserializeRowBatchTimer: 203.100us
         - FirstBatchArrivalWaitTime: 2s370ms
         - MergeGetNext: 179.71us
         - MergeGetNextBatch: 19.531us
         - PeakMemoryUsage: 0
         - RowsReturned: 400
         - RowsReturnedRate: 168.00 /sec
         - SendersBlockedTimer: 0ns
         - SendersBlockedTotalTimer(*): 0ns
    Averaged Fragment F05:(Total: 3s525ms, non-child: 0ns, % non-child: 0.00%)
      split sizes:  min: 0, max: 0, avg: 0, stddev: 0
      completion times: min:3s746ms  max:3s755ms  mean: 3s752ms  stddev:3.742ms
      execution rates: min:0.00 /sec  max:0.00 /sec  mean:0.00 /sec  stddev:0.00 /sec
      num instances: 4
       - AverageThreadTokens: 1.62 
       - PeakMemoryUsage: 616.30 MB (646242304)
       - PerHostPeakMemUsage: 772.19 MB (809694982)
       - PrepareTime: 201.90ms
       - RowsProduced: 100
       - TotalCpuTime: 2s740ms
       - TotalNetworkReceiveTime: 5s735ms
       - TotalNetworkSendTime: 273.937us
       - TotalStorageWaitTime: 0ns
      BlockMgr:
         - BlockWritesOutstanding: 0
         - BlocksCreated: 870
         - BlocksRecycled: 147
         - BufferedPins: 0
         - BytesWritten: 0
         - MaxBlockSize: 8.00 MB (8388608)
         - MemoryLimit: 1145324714.67 GB (1229783048198466218)
         - PeakMemoryUsage: 544.53 MB (570984848)
         - TotalBufferWaitTime: 0ns
         - TotalEncryptionTime: 0ns
         - TotalIntegrityCheckTime: 0ns
         - TotalReadBlockTime: 0ns
      CodeGen:(Total: 618.376ms, non-child: 618.376ms, % non-child: 100.00%)
         - CodegenTime: 3.756ms
         - CompileTime: 428.739ms
         - LoadTime: 188.330ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=23):(Total: 109.399us, non-child: 109.399us, % non-child: 100.00%)
         - BytesSent: 7.83 KB (8014)
         - NetworkThroughput(*): 32.46 MB/sec
         - OverallThroughput: 70.25 MB/sec
         - PeakMemoryUsage: 4.00 KB (4096)
         - SerializeBatchTime: 83.929us
         - ThriftTransmitTime(*): 240.165us
         - UncompressedRowBatchSize: 12.67 KB (12979)
      SORT_NODE (id=14):(Total: 3s522ms, non-child: 0ns, % non-child: 0.00%)
         - PeakMemoryUsage: 132.00 KB (135168)
         - RowsReturned: 100
         - RowsReturnedRate: 28.00 /sec
      HASH_JOIN_NODE (id=13):(Total: 3s526ms, non-child: 0ns, % non-child: 0.00%)
         - BuildPartitionTime: 37.889ms
         - BuildRows: 383.00K (383000)
         - BuildRowsPartitioned: 383.00K (383000)
         - BuildTime: 22.183ms
         - GetNewBlockTime: 208.946us
         - HashBuckets: 1.05M (1048576)
         - LargestPartitionPercent: 3
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 46.03 MB (48267264)
         - PinTime: 0ns
         - ProbeRows: 6.56K (6558)
         - ProbeRowsPartitioned: 0
         - ProbeTime: 3.782ms
         - RowsReturned: 6.12K (6125)
         - RowsReturnedRate: 1.74 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.465us
        EXCHANGE_NODE (id=22):(Total: 1s036ms, non-child: 1s036ms, % non-child: 100.00%)
           - BytesReceived: 7.92 MB (8306205)
           - ConvertRowBatchTime: 7.431ms
           - DeserializeRowBatchTimer: 21.354ms
           - FirstBatchArrivalWaitTime: 528.94ms
           - PeakMemoryUsage: 0
           - RowsReturned: 383.00K (383000)
           - RowsReturnedRate: 369.46 K/sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      HASH_JOIN_NODE (id=12):(Total: 3s324ms, non-child: 0ns, % non-child: 0.00%)
         - BuildPartitionTime: 121.808ms
         - BuildRows: 766.00K (766000)
         - BuildRowsPartitioned: 766.00K (766000)
         - BuildTime: 55.849ms
         - GetNewBlockTime: 356.36us
         - HashBuckets: 2.10M (2097152)
         - LargestPartitionPercent: 3
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 566.02 MB (593518592)
         - PinTime: 0ns
         - ProbeRows: 6.79K (6789)
         - ProbeRowsPartitioned: 0
         - ProbeTime: 2.763ms
         - RowsReturned: 6.56K (6558)
         - RowsReturnedRate: 1.97 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.388us
        EXCHANGE_NODE (id=21):(Total: 1s419ms, non-child: 1s419ms, % non-child: 100.00%)
           - BytesReceived: 28.86 MB (30258960)
           - ConvertRowBatchTime: 14.949ms
           - DeserializeRowBatchTimer: 70.449ms
           - FirstBatchArrivalWaitTime: 575.585ms
           - PeakMemoryUsage: 0
           - RowsReturned: 766.00K (766000)
           - RowsReturnedRate: 539.65 K/sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      AGGREGATION_NODE (id=20):(Total: 3s313ms, non-child: 9.404ms, % non-child: 0.28%)
         - BuildTime: 4.82ms
         - GetNewBlockTime: 131.463us
         - GetResultsTime: 506.596us
         - HashBuckets: 32.77K (32768)
         - LargestPartitionPercent: 3
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 6.35 MB (6654604)
         - PinTime: 0ns
         - RowsRepartitioned: 0
         - RowsReturned: 6.79K (6789)
         - RowsReturnedRate: 2.05 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.484us
      EXCHANGE_NODE (id=19):(Total: 3s304ms, non-child: 3s304ms, % non-child: 100.00%)
         - BytesReceived: 311.77 KB (319252)
         - ConvertRowBatchTime: 244.693us
         - DeserializeRowBatchTimer: 815.252us
         - FirstBatchArrivalWaitTime: 2s587ms
         - PeakMemoryUsage: 0
         - RowsReturned: 6.79K (6789)
         - RowsReturnedRate: 2.05 K/sec
         - SendersBlockedTimer: 0ns
         - SendersBlockedTotalTimer(*): 0ns
    Averaged Fragment F07:(Total: 1s320ms, non-child: 0ns, % non-child: 0.00%)
      split sizes:  min: 40.17 MB, max: 40.17 MB, avg: 40.17 MB, stddev: 0
      completion times: min:1s315ms  max:1s315ms  mean: 1s315ms  stddev:0ns
      execution rates: min:30.53 MB/sec  max:30.53 MB/sec  mean:30.53 MB/sec  stddev:0.00 /sec
      num instances: 1
       - AverageThreadTokens: 1.67 
       - PeakMemoryUsage: 24.10 MB (25265472)
       - PerHostPeakMemUsage: 631.47 MB (662145312)
       - PrepareTime: 181.460ms
       - RowsProduced: 383.00K (383000)
       - TotalCpuTime: 1s537ms
       - TotalNetworkReceiveTime: 0ns
       - TotalNetworkSendTime: 62.423ms
       - TotalStorageWaitTime: 1s037ms
      CodeGen:(Total: 355.122ms, non-child: 355.122ms, % non-child: 100.00%)
         - CodegenTime: 1.68ms
         - CompileTime: 174.666ms
         - LoadTime: 179.271ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=22):(Total: 138.488ms, non-child: 138.488ms, % non-child: 100.00%)
         - BytesSent: 31.69 MB (33224836)
         - NetworkThroughput(*): 71.16 MB/sec
         - OverallThroughput: 228.80 MB/sec
         - PeakMemoryUsage: 21.31 KB (21824)
         - SerializeBatchTime: 69.337ms
         - ThriftTransmitTime(*): 445.288ms
         - UncompressedRowBatchSize: 53.61 MB (56210208)
      HDFS_SCAN_NODE (id=11):(Total: 1s180ms, non-child: 1s180ms, % non-child: 100.00%)
         - AverageHdfsReadThreadConcurrency: 0.50 
         - AverageScannerThreadConcurrency: 1.00 
         - BytesRead: 40.17 MB (42122965)
         - BytesReadDataNodeCache: 0
         - BytesReadLocal: 40.17 MB (42122965)
         - BytesReadShortCircuit: 40.17 MB (42122965)
         - DecompressionTime: 0ns
         - MaxCompressedTextFileLength: 0
         - NumDisksAccessed: 1
         - NumScannerThreadsStarted: 1
         - PeakMemoryUsage: 24.07 MB (25235456)
         - PerReadThreadRawHdfsThroughput: 60.11 MB/sec
         - RowsRead: 383.00K (383000)
         - RowsReturned: 383.00K (383000)
         - RowsReturnedRate: 324.44 K/sec
         - ScanRangesComplete: 1
         - ScannerThreadsInvoluntaryContextSwitches: 17
         - ScannerThreadsTotalWallClockTime: 1s139ms
           - DelimiterParseTime: 87.494ms
           - MaterializeTupleTime(*): 11.599ms
           - ScannerThreadsSysTime: 12.998ms
           - ScannerThreadsUserTime: 86.986ms
         - ScannerThreadsVoluntaryContextSwitches: 7
         - TotalRawHdfsReadTime(*): 668.299ms
         - TotalReadThroughput: 10.67 MB/sec
    Averaged Fragment F06:(Total: 1s595ms, non-child: 0ns, % non-child: 0.00%)
      split sizes:  min: 97.16 MB, max: 97.16 MB, avg: 97.16 MB, stddev: 0
      completion times: min:1s600ms  max:1s600ms  mean: 1s600ms  stddev:0ns
      execution rates: min:60.69 MB/sec  max:60.69 MB/sec  mean:60.69 MB/sec  stddev:0.00 /sec
      num instances: 1
       - AverageThreadTokens: 2.00 
       - PeakMemoryUsage: 24.19 MB (25366528)
       - PerHostPeakMemUsage: 672.26 MB (704915040)
       - PrepareTime: 179.474ms
       - RowsProduced: 766.00K (766000)
       - TotalCpuTime: 1s910ms
       - TotalNetworkReceiveTime: 0ns
       - TotalNetworkSendTime: 81.78ms
       - TotalStorageWaitTime: 1s194ms
      CodeGen:(Total: 359.351ms, non-child: 359.351ms, % non-child: 100.00%)
         - CodegenTime: 1.485ms
         - CompileTime: 181.199ms
         - LoadTime: 177.52ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=21):(Total: 336.656ms, non-child: 336.656ms, % non-child: 100.00%)
         - BytesSent: 115.43 MB (121035856)
         - NetworkThroughput(*): 107.17 MB/sec
         - OverallThroughput: 342.87 MB/sec
         - PeakMemoryUsage: 16.00 KB (16384)
         - SerializeBatchTime: 247.775ms
         - ThriftTransmitTime(*): 1s077ms
         - UncompressedRowBatchSize: 185.71 MB (194732416)
      HDFS_SCAN_NODE (id=10):(Total: 1s257ms, non-child: 1s257ms, % non-child: 100.00%)
         - AverageHdfsReadThreadConcurrency: 0.67 
         - AverageScannerThreadConcurrency: 1.00 
         - BytesRead: 97.16 MB (101879661)
         - BytesReadDataNodeCache: 0
         - BytesReadLocal: 97.16 MB (101879661)
         - BytesReadShortCircuit: 97.16 MB (101879661)
         - DecompressionTime: 0ns
         - MaxCompressedTextFileLength: 0
         - NumDisksAccessed: 1
         - NumScannerThreadsStarted: 1
         - PeakMemoryUsage: 24.11 MB (25284608)
         - PerReadThreadRawHdfsThroughput: 93.37 MB/sec
         - RowsRead: 766.00K (766000)
         - RowsReturned: 766.00K (766000)
         - RowsReturnedRate: 609.37 K/sec
         - ScanRangesComplete: 1
         - ScannerThreadsInvoluntaryContextSwitches: 3
         - ScannerThreadsTotalWallClockTime: 1s405ms
           - DelimiterParseTime: 171.492ms
           - MaterializeTupleTime(*): 36.267ms
           - ScannerThreadsSysTime: 0ns
           - ScannerThreadsUserTime: 209.968ms
         - ScannerThreadsVoluntaryContextSwitches: 15
         - TotalRawHdfsReadTime(*): 1s040ms
         - TotalReadThroughput: 42.67 MB/sec
    Averaged Fragment F00:(Total: 2s421ms, non-child: 0ns, % non-child: 0.00%)
      split sizes:  min: 89.27 MB, max: 165.27 MB, avg: 131.57 MB, stddev: 32.46 MB
      completion times: min:2s438ms  max:3s167ms  mean: 2s841ms  stddev:293.291ms
      execution rates: min:36.10 MB/sec  max:59.83 MB/sec  mean:46.18 MB/sec  stddev:10.19 MB/sec
      num instances: 4
       - AverageThreadTokens: 13.07 
       - PeakMemoryUsage: 157.88 MB (165552272)
       - PerHostPeakMemUsage: 772.19 MB (809694982)
       - PrepareTime: 200.337ms
       - RowsProduced: 6.79K (6789)
       - TotalCpuTime: 38s946ms
       - TotalNetworkReceiveTime: 1s728ms
       - TotalNetworkSendTime: 864.743us
       - TotalStorageWaitTime: 10s812ms
      CodeGen:(Total: 797.943ms, non-child: 797.943ms, % non-child: 100.00%)
         - CodegenTime: 6.609ms
         - CompileTime: 617.647ms
         - LoadTime: 179.55ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=19):(Total: 3.832ms, non-child: 3.832ms, % non-child: 100.00%)
         - BytesSent: 311.77 KB (319252)
         - NetworkThroughput(*): 55.42 MB/sec
         - OverallThroughput: 80.00 MB/sec
         - PeakMemoryUsage: 112.00 KB (114688)
         - SerializeBatchTime: 2.179ms
         - ThriftTransmitTime(*): 5.476ms
         - UncompressedRowBatchSize: 455.57 KB (466506)
      AGGREGATION_NODE (id=9):(Total: 2s416ms, non-child: 185.643ms, % non-child: 7.68%)
         - BuildTime: 11.791ms
         - GetNewBlockTime: 147.763us
         - GetResultsTime: 643.853us
         - HashBuckets: 32.77K (32768)
         - LargestPartitionPercent: 0
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 8.20 MB (8594432)
         - PinTime: 0ns
         - RowsRepartitioned: 0
         - RowsReturned: 6.79K (6789)
         - RowsReturnedRate: 2.80 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.563us
      HASH_JOIN_NODE (id=8):(Total: 2s230ms, non-child: 0ns, % non-child: 0.00%)
         - BuildPartitionTime: 34.572ms
         - BuildRows: 383.00K (383000)
         - BuildRowsPartitioned: 383.00K (383000)
         - BuildTime: 22.649ms
         - GetNewBlockTime: 194.868us
         - HashBuckets: 1.05M (1048576)
         - LargestPartitionPercent: 3
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 46.05 MB (48285696)
         - PinTime: 0ns
         - ProbeRows: 72.49K (72488)
         - ProbeRowsPartitioned: 0
         - ProbeTime: 8.596ms
         - RowsReturned: 72.05K (72048)
         - RowsReturnedRate: 32.28 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.452us
        EXCHANGE_NODE (id=18):(Total: 357.963ms, non-child: 357.963ms, % non-child: 100.00%)
           - BytesReceived: 7.94 MB (8324563)
           - ConvertRowBatchTime: 7.391ms
           - DeserializeRowBatchTimer: 20.401ms
           - FirstBatchArrivalWaitTime: 167.43ms
           - PeakMemoryUsage: 0
           - RowsReturned: 383.00K (383000)
           - RowsReturnedRate: 1.07 M/sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      HASH_JOIN_NODE (id=7):(Total: 2s215ms, non-child: 16.792ms, % non-child: 0.76%)
         - BuildPartitionTime: 105.187us
         - BuildRows: 1.80K (1800)
         - BuildRowsPartitioned: 1.80K (1800)
         - BuildTime: 125.532us
         - GetNewBlockTime: 183.510us
         - HashBuckets: 4.10K (4096)
         - LargestPartitionPercent: 3
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 6.07 MB (6365184)
         - PinTime: 0ns
         - ProbeRows: 293.53K (293528)
         - ProbeRowsPartitioned: 0
         - ProbeTime: 9.213ms
         - RowsReturned: 72.49K (72488)
         - RowsReturnedRate: 32.72 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.520us
        EXCHANGE_NODE (id=17):(Total: 53.925us, non-child: 53.925us, % non-child: 100.00%)
           - BytesReceived: 16.69 KB (17088)
           - ConvertRowBatchTime: 35.645us
           - DeserializeRowBatchTimer: 44.155us
           - FirstBatchArrivalWaitTime: 0ns
           - PeakMemoryUsage: 0
           - RowsReturned: 1.80K (1800)
           - RowsReturnedRate: 33.98 M/sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      HASH_JOIN_NODE (id=6):(Total: 2s198ms, non-child: 0ns, % non-child: 0.00%)
         - BuildPartitionTime: 10.982us
         - BuildRows: 47
         - BuildRowsPartitioned: 47
         - BuildTime: 16.585us
         - GetNewBlockTime: 114.851us
         - HashBuckets: 98
         - LargestPartitionPercent: 8
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 4.91 MB (5145360)
         - PinTime: 0ns
         - ProbeRows: 1.04M (1035211)
         - ProbeRowsPartitioned: 0
         - ProbeTime: 28.992ms
         - RowsReturned: 293.53K (293528)
         - RowsReturnedRate: 133.56 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.456us
        EXCHANGE_NODE (id=16):(Total: 532.929ms, non-child: 532.929ms, % non-child: 100.00%)
           - BytesReceived: 714.00 B (714)
           - ConvertRowBatchTime: 1.986us
           - DeserializeRowBatchTimer: 7.336us
           - FirstBatchArrivalWaitTime: 532.707ms
           - PeakMemoryUsage: 0
           - RowsReturned: 47
           - RowsReturnedRate: 87.00 /sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      HASH_JOIN_NODE (id=5):(Total: 2s160ms, non-child: 56.762ms, % non-child: 2.63%)
         - BuildPartitionTime: 16.262us
         - BuildRows: 90
         - BuildRowsPartitioned: 90
         - BuildTime: 23.404us
         - GetNewBlockTime: 149.894us
         - HashBuckets: 208
         - LargestPartitionPercent: 4
         - MaxPartitionLevel: 0
         - NumRepartitions: 0
         - PartitionsCreated: 32
         - PeakMemoryUsage: 6.03 MB (6317696)
         - PinTime: 0ns
         - ProbeRows: 1.04M (1035211)
         - ProbeRowsPartitioned: 0
         - ProbeTime: 47.238ms
         - RowsReturned: 1.04M (1035211)
         - RowsReturnedRate: 479.98 K/sec
         - SpilledPartitions: 0
         - UnpinTime: 2.459us
        EXCHANGE_NODE (id=15):(Total: 845.205ms, non-child: 845.205ms, % non-child: 100.00%)
           - BytesReceived: 1.55 KB (1592)
           - ConvertRowBatchTime: 3.105us
           - DeserializeRowBatchTimer: 12.398us
           - FirstBatchArrivalWaitTime: 839.101ms
           - PeakMemoryUsage: 0
           - RowsReturned: 90
           - RowsReturnedRate: 106.00 /sec
           - SendersBlockedTimer: 0ns
           - SendersBlockedTotalTimer(*): 0ns
      HDFS_SCAN_NODE (id=0):(Total: 1s258ms, non-child: 1s258ms, % non-child: 100.00%)
         - AverageHdfsReadThreadConcurrency: 1.26 
         - AverageScannerThreadConcurrency: 16.54 
         - BytesRead: 131.57 MB (137959033)
         - BytesReadDataNodeCache: 0
         - BytesReadLocal: 131.57 MB (137959033)
         - BytesReadShortCircuit: 131.57 MB (137959033)
         - DecompressionTime: 0ns
         - MaxCompressedTextFileLength: 0
         - NumDisksAccessed: 5
         - NumScannerThreadsStarted: 22
         - PeakMemoryUsage: 92.98 MB (97495808)
         - PerReadThreadRawHdfsThroughput: 53.70 MB/sec
         - RowsRead: 1.04M (1035211)
         - RowsReturned: 1.04M (1035211)
         - RowsReturnedRate: 843.34 K/sec
         - ScanRangesComplete: 22
         - ScannerThreadsInvoluntaryContextSwitches: 511
         - ScannerThreadsTotalWallClockTime: 37s137ms
           - DelimiterParseTime: 289.63ms
           - MaterializeTupleTime(*): 232.219ms
           - ScannerThreadsSysTime: 13s104ms
           - ScannerThreadsUserTime: 1s369ms
         - ScannerThreadsVoluntaryContextSwitches: 56.67K (56669)
         - TotalRawHdfsReadTime(*): 2s595ms
         - TotalReadThroughput: 38.22 MB/sec
    Averaged Fragment F04:(Total: 821.820ms, non-child: 0ns, % non-child: 0.00%)
      split sizes:  min: 40.17 MB, max: 40.17 MB, avg: 40.17 MB, stddev: 0
      completion times: min:816.240ms  max:816.240ms  mean: 816.240ms  stddev:0ns
      execution rates: min:49.22 MB/sec  max:49.22 MB/sec  mean:49.22 MB/sec  stddev:0.00 /sec
      num instances: 1
       - AverageThreadTokens: 1.50 
       - PeakMemoryUsage: 34.19 MB (35849536)
       - PerHostPeakMemUsage: 635.99 MB (666880272)
       - PrepareTime: 185.69ms
       - RowsProduced: 383.00K (383000)
       - TotalCpuTime: 1s194ms
       - TotalNetworkReceiveTime: 0ns
       - TotalNetworkSendTime: 63.724ms
       - TotalStorageWaitTime: 349.174ms
      CodeGen:(Total: 361.625ms, non-child: 361.625ms, % non-child: 100.00%)
         - CodegenTime: 982.723us
         - CompileTime: 177.457ms
         - LoadTime: 183.31ms
         - ModuleFileSize: 1.94 MB (2032752)
      DataStreamSender (dst_id=18):(Total: 138.607ms, non-child: 138.607ms, % non-child: 100.00%)
         - BytesSent: 31.76 MB (33298268)
         - NetworkThroughput(*): 72.16 MB/sec
         - OverallThroughput: 229.11 MB/sec
         - PeakMemoryUsage: 21.31 KB (21824)
         - SerializeBatchTime: 68.823ms
         - ThriftTransmitTime(*): 440.90ms
         - UncompressedRowBatchSize: 53.61 MB (56210208)
      HDFS_SCAN_NODE (id=4):(Total: 681.650ms, non-child: 681.650ms, % non-child: 100.00%)
         - AverageHdfsReadThreadConcurrency: 0.00 
         - AverageScannerThreadConcurrency: 1.00 
         - BytesRead: 40.17 MB (42122965)
         - BytesReadDataNodeCache: 0
         - BytesReadLocal: 40.17 MB (42122965)
         - BytesReadShortCircuit: 40.17 MB (42122965)
         - DecompressionTime: 0ns
         - MaxCompressedTextFileLength: 0
         - NumDisksAccessed: 1
         - NumScannerThreadsStarted: 1
         - PeakMemoryUsage: 34.10 MB (35753984)
         - PerReadThreadRawHdfsThroughput: 1.71 GB/sec
         - RowsRead: 383.00K (383000)
         - RowsReturned: 383.00K (383000)
         - RowsReturnedRate: 561.87 K/sec
         - ScanRangesComplete: 1
         - ScannerThreadsInvoluntaryContextSwitches: 1
         - ScannerThreadsTotalWallClockTime: 605.78ms
           - DelimiterParseTime: 68.780ms
           - MaterializeTupleTime(*): 9.252ms
           - ScannerThreadsSysTime: 0ns
           - ScannerThreadsUserTime: 79.987ms
         - ScannerThreadsVoluntaryContextSwitches: 88
         - TotalRawHdfsReadTime(*): 22.953ms
         - TotalReadThroughput: 0.00 /sec
    Averaged Fragment F03:(Total: 190.508ms, non-child: 0ns, % non-child: 0.00%)
